filename,final_value,folder,col
format_1_6319_102_8_16_dl.png,1,6319,8
format_1_7769_074_2_2_dl.png,18.5,7769,2
format_1_6374_108_8_24_dl.png,0.6,6374,8
format_1_6319_108_2_16_dl.png,15.7,6319,2
format_1_7769_070_1_3_dl.png,28.8,7769,1
format_1_6730_044_1_29_dl.png,29.1,6730,1
format_1_7766_069_1_14_dl.png,32.6,7766,1
format_1_6736_101_8_26_dl.png,0,6736,8
format_1_7786_071_2_20_dl.png,15.7,7786,2
format_1_7028_029_8_4_dl.png,1.2,7028,8
format_1_7028_065_1_6_dl.png,24.3,7028,1
format_1_6993_101_2_23_dl.png,15,6993,2
format_1_6751_080_1_19_dl.png,30.5,6751,1
format_1_6844_034_2_22_dl.png,17.6,6844,2
format_1_6374_042_2_11_dl.png,21.7,6374,2
format_1_7851_051_2_10_dl.png,12.7,7851,2
format_1_6374_085_2_20_dl.png,20.5,6374,2
format_1_6898_070_1_25_dl.png,25.1,6898,1
format_1_7917_043_1_30_dl.png,23.5,7917,1
format_1_6771_089_2_6_dl.png,19,6771,2
format_1_6610_029_8_25_dl.png,4,6610,8
format_1_6610_055_1_9_dl.png,23.3,6610,1
format_1_7796_016_1_23_dl.png,29.5,7796,1
format_1_6415_040_8_5_dl.png,7,6415,8
format_1_6730_013_1_30_dl.png,32,6730,1
format_1_6120_065_8_11_dl.png,0,6120,8
format_1_7796_053_2_28_dl.png,18,7796,2
format_1_6610_074_1_29_dl.png,32,6610,1
format_1_7917_095_1_18_dl.png,25,7917,1
format_1_6751_091_1_29_dl.png,34.6,6751,1
format_1_7796_076_2_1_dl.png,19.2,7796,2
format_1_6415_010_1_11_dl.png,28,6415,1
format_1_6425_059_1_26_dl.png,29.8,6425,1
format_1_6366_190_8_25_dl.png,0,6366,8
format_1_6322_022_8_24_dl.png,0,6322,8
format_1_7012_159_2_23_dl.png,10.9,7012,2
format_1_6637_087_1_13_dl.png,31,6637,1
format_1_6610_104_2_10_dl.png,20.4,6610,2
format_1_6898_064_1_26_dl.png,25.4,6898,1
format_1_7294_135_2_29_dl.png,19.8,7294,2
format_1_6502_010_2_17_dl.png,19,6502,2
format_1_6610_075_8_29_dl.png,6.2,6610,8
format_1_7715_228_8_16_dl.png,15.4,7715,8
format_1_6118_020_2_24_dl.png,16.6,6118,2
format_1_6751_114_8_27_dl.png,8.6,6751,8
format_1_7718_082_1_20_dl.png,33.1,7718,1
format_1_6428_017_2_8_dl.png,20.5,6428,2
format_1_7851_082_1_31_dl.png,23.2,7851,1
format_1_6898_019_2_28_dl.png,13.6,6898,2
format_1_7765_176_2_3_dl.png,20.4,7765,2
format_1_6428_087_2_22_dl.png,19.5,6428,2
format_1_6350_045_1_8_dl.png,33,6350,1
format_1_6415_035_2_29_dl.png,21.9,6415,2
format_1_6416_014_2_20_dl.png,22.1,6416,2
format_1_6425_101_1_21_dl.png,31.2,6425,1
format_1_6993_091_2_4_dl.png,13.1,6993,2
format_1_6554_068_2_25_dl.png,21.4,6554,2
format_1_7028_027_2_4_dl.png,13.7,7028,2
format_1_6577_032_2_20_dl.png,19.4,6577,2
format_1_7786_022_2_22_dl.png,17,7786,2
format_1_7765_192_1_22_dl.png,28.9,7765,1
format_1_6502_009_1_2_dl.png,31.2,6502,1
format_1_6844_065_1_3_dl.png,30,6844,1
format_1_6844_052_2_2_dl.png,16.7,6844,2
format_1_7715_136_2_18_dl.png,20.6,7715,2
format_1_6374_075_2_6_dl.png,19.8,6374,2
format_1_6319_041_1_17_dl.png,27.5,6319,1
format_1_7028_068_8_4_dl.png,26.3,7028,8
format_1_6374_088_1_27_dl.png,23.4,6374,1
format_1_6319_058_8_19_dl.png,9.6,6319,8
format_1_7012_167_1_2_dl.png,26.5,7012,1
format_1_7786_081_2_16_dl.png,18.5,7786,2
format_1_7786_023_1_2_dl.png,32.4,7786,1
format_1_6898_055_2_6_dl.png,13.8,6898,2
format_1_6554_064_1_9_dl.png,31.9,6554,1
format_1_6425_016_1_22_dl.png,30.8,6425,1
format_1_6428_085_1_30_dl.png,28.1,6428,1
format_1_7715_227_2_21_dl.png,20.6,7715,2
format_1_6577_014_8_17_dl.png,31.7,6577,8
format_1_6428_098_8_25_dl.png,0.6,6428,8
format_1_6428_051_2_7_dl.png,21.5,6428,2
format_1_7766_093_2_30_dl.png,20.5,7766,2
format_1_6428_012_1_29_dl.png,25.8,6428,1
format_1_6443_094_1_22_dl.png,31.1,6443,1
format_1_6118_073_1_2_dl.png,33.6,6118,1
format_1_6993_040_1_1_dl.png,38,6993,1
format_1_6771_100_1_1_dl.png,34,6771,1
format_1_6322_083_2_21_dl.png,19.4,6322,2
format_1_6350_043_2_7_dl.png,19.1,6350,2
format_1_6814_086_2_7_dl.png,19.7,6814,2
format_1_7917_048_2_6_dl.png,9.5,7917,2
format_1_6118_006_1_31_dl.png,29.6,6118,1
format_1_6898_057_8_31_dl.png,24.4,6898,8
format_1_6554_063_8_16_dl.png,15.1,6554,8
format_1_6637_058_1_16_dl.png,31.8,6637,1
format_1_6366_218_2_17_dl.png,21,6366,2
format_1_6416_016_1_10_dl.png,27.5,6416,1
format_1_6118_097_8_8_dl.png,3.4,6118,8
format_1_6665_075_1_12_dl.png,29.8,6665,1
format_1_6751_129_1_10_dl.png,32.4,6751,1
format_1_6366_143_8_22_dl.png,0,6366,8
format_1_7851_037_2_15_dl.png,14.5,7851,2
format_1_6898_085_1_14_dl.png,25.4,6898,1
format_1_6366_139_2_28_dl.png,21.5,6366,2
format_1_6993_100_8_8_dl.png,8.6,6993,8
format_1_6374_014_1_24_dl.png,34.8,6374,1
format_1_7766_050_1_1_dl.png,33,7766,1
format_1_6577_007_2_13_dl.png,22,6577,2
format_1_6443_058_1_18_dl.png,25.5,6443,1
format_1_6416_126_8_10_dl.png,0,6416,8
format_1_7917_074_2_3_dl.png,10.4,7917,2
format_1_6415_076_2_23_dl.png,21.6,6415,2
format_1_6883_053_1_3_dl.png,30.4,6883,1
format_1_7786_061_8_31_dl.png,2,7786,8
format_1_7851_079_8_21_dl.png,5.4,7851,8
format_1_7012_199_8_25_dl.png,0.4,7012,8
format_1_6577_038_8_22_dl.png,0,6577,8
format_1_6898_044_1_27_dl.png,22.5,6898,1
format_1_6317_065_1_21_dl.png,30.5,6317,1
format_1_6502_022_1_18_dl.png,33.5,6502,1
format_1_6319_081_1_17_dl.png,28.6,6319,1
format_1_6428_026_1_20_dl.png,28.1,6428,1
format_1_7769_080_1_2_dl.png,32.2,7769,1
format_1_6319_081_1_9_dl.png,33,6319,1
format_1_6319_087_2_19_dl.png,19.2,6319,2
format_1_6898_027_8_24_dl.png,9.2,6898,8
format_1_6898_022_1_19_dl.png,25.2,6898,1
format_1_6322_029_2_14_dl.png,21.1,6322,2
format_1_6502_048_2_20_dl.png,17.5,6502,2
format_1_7766_043_1_22_dl.png,34,7766,1
format_1_7294_127_1_17_dl.png,34.7,7294,1
format_1_7851_020_8_3_dl.png,7.7,7851,8
format_1_6730_076_2_13_dl.png,15.6,6730,2
format_1_6415_071_1_27_dl.png,30.8,6415,1
format_1_6554_071_8_22_dl.png,2,6554,8
format_1_6771_054_2_20_dl.png,21,6771,2
format_1_6736_093_2_5_dl.png,18,6736,2
format_1_7012_182_2_15_dl.png,14,7012,2
format_1_6814_083_2_28_dl.png,18.8,6814,2
format_1_6577_050_1_24_dl.png,31.9,6577,1
format_1_7294_146_8_12_dl.png,0.2,7294,8
format_1_6366_216_8_26_dl.png,14.5,6366,8
format_1_6771_036_2_8_dl.png,20.5,6771,2
format_1_6350_076_2_23_dl.png,19.8,6350,2
format_1_7769_098_8_18_dl.png,0,7769,8
format_1_6350_065_2_8_dl.png,20,6350,2
format_1_6350_101_8_16_dl.png,7.7,6350,8
format_1_7028_063_1_17_dl.png,26.1,7028,1
format_1_6730_067_1_6_dl.png,30.6,6730,1
format_1_7786_006_8_2_dl.png,0,7786,8
format_1_7028_034_8_27_dl.png,5.2,7028,8
format_1_6460_040_1_1_dl.png,33.5,6460,1
format_1_6425_085_2_26_dl.png,19.4,6425,2
format_1_6425_028_2_27_dl.png,20,6425,2
format_1_6374_103_2_30_dl.png,19.9,6374,2
format_1_6425_129_1_20_dl.png,32.2,6425,1
format_1_7715_226_8_6_dl.png,24.8,7715,8
format_1_6993_087_1_17_dl.png,31.3,6993,1
format_1_6443_131_1_9_dl.png,33.2,6443,1
format_1_6736_042_1_17_dl.png,34.6,6736,1
format_1_6771_095_2_29_dl.png,19.5,6771,2
format_1_7012_167_2_18_dl.png,13.5,7012,2
format_1_6118_028_2_8_dl.png,22.1,6118,2
format_1_6425_012_8_23_dl.png,1.8,6425,8
format_1_7917_073_1_2_dl.png,26.6,7917,1
format_1_6425_099_2_17_dl.png,22.3,6425,2
format_1_6751_067_1_19_dl.png,31.4,6751,1
format_1_7769_034_1_20_dl.png,25.5,7769,1
format_1_6577_081_2_8_dl.png,20.8,6577,2
format_1_7769_066_2_9_dl.png,20.2,7769,2
format_1_6460_035_2_2_dl.png,20.6,6460,2
format_1_7917_046_8_19_dl.png,4.9,7917,8
format_1_7786_094_2_13_dl.png,19.1,7786,2
format_1_7294_146_2_6_dl.png,19.3,7294,2
format_1_7012_165_2_5_dl.png,11.8,7012,2
format_1_7715_201_1_4_dl.png,33.8,7715,1
format_1_6322_058_1_15_dl.png,32.7,6322,1
format_1_7769_037_1_11_dl.png,31.6,7769,1
format_1_7766_049_1_30_dl.png,28,7766,1
format_1_6322_031_2_25_dl.png,19.6,6322,2
format_1_6322_026_2_19_dl.png,20.6,6322,2
format_1_6374_076_1_15_dl.png,27,6374,1
format_1_6447_064_1_17_dl.png,29,6447,1
format_1_7796_111_2_12_dl.png,16.9,7796,2
format_1_6120_080_1_27_dl.png,28.5,6120,1
format_1_6425_050_8_6_dl.png,7.1,6425,8
format_1_6447_073_2_5_dl.png,16.2,6447,2
format_1_6350_061_2_6_dl.png,20.9,6350,2
format_1_6993_091_2_6_dl.png,13,6993,2
format_1_6118_110_8_14_dl.png,9.5,6118,8
format_1_6771_077_2_14_dl.png,13,6771,2
format_1_6637_059_2_29_dl.png,20.7,6637,2
format_1_6120_114_2_22_dl.png,21.8,6120,2
format_1_6554_031_2_15_dl.png,22.5,6554,2
format_1_6736_102_1_5_dl.png,32.3,6736,1
format_1_7765_195_1_5_dl.png,28.4,7765,1
format_1_7766_093_2_8_dl.png,19.9,7766,2
format_1_6637_065_2_16_dl.png,19.4,6637,2
format_1_6120_060_2_21_dl.png,20.2,6120,2
format_1_6665_095_2_8_dl.png,21.1,6665,2
format_1_7851_076_2_29_dl.png,13.4,7851,2
format_1_6577_050_1_2_dl.png,27.5,6577,1
format_1_6502_022_2_22_dl.png,19,6502,2
format_1_6736_089_1_27_dl.png,30.6,6736,1
format_1_6993_094_2_25_dl.png,16,6993,2
format_1_6350_055_1_19_dl.png,34.5,6350,1
format_1_6502_075_2_22_dl.png,17.2,6502,2
format_1_6883_037_1_8_dl.png,25.5,6883,1
format_1_6350_039_1_1_dl.png,31.9,6350,1
format_1_6993_054_2_15_dl.png,15,6993,2
format_1_6428_091_8_16_dl.png,1,6428,8
format_1_6350_076_2_13_dl.png,20.1,6350,2
format_1_6554_063_2_16_dl.png,20.8,6554,2
format_1_6443_092_8_9_dl.png,0.6,6443,8
format_1_6319_043_1_10_dl.png,24,6319,1
format_1_6350_046_1_29_dl.png,30,6350,1
format_1_7715_136_2_27_dl.png,19.5,7715,2
format_1_6366_136_2_5_dl.png,20.7,6366,2
format_1_6428_097_1_3_dl.png,30.2,6428,1
format_1_6577_031_1_12_dl.png,31.5,6577,1
format_1_6898_074_2_12_dl.png,14,6898,2
format_1_6416_044_1_5_dl.png,31.9,6416,1
format_1_6610_009_2_19_dl.png,20,6610,2
format_1_7796_034_1_5_dl.png,29.4,7796,1
format_1_6416_098_2_11_dl.png,16.4,6416,2
format_1_7851_096_1_1_dl.png,22.6,7851,1
format_1_7028_004_1_4_dl.png,24.5,7028,1
format_1_6502_084_1_2_dl.png,32.3,6502,1
format_1_6374_022_2_28_dl.png,22,6374,2
format_1_7294_109_8_2_dl.png,27.7,7294,8
format_1_6350_095_1_30_dl.png,32.3,6350,1
format_1_6374_120_2_19_dl.png,22.6,6374,2
format_1_6730_082_1_16_dl.png,31.6,6730,1
format_1_6637_103_8_3_dl.png,0,6637,8
format_1_6443_037_8_4_dl.png,41.4,6443,8
format_1_7917_034_2_12_dl.png,2.5,7917,2
format_1_7769_054_2_23_dl.png,20,7769,2
format_1_7769_028_1_12_dl.png,28.8,7769,1
format_1_7718_092_1_28_dl.png,32.2,7718,1
format_1_6443_018_1_24_dl.png,29,6443,1
format_1_6844_022_2_25_dl.png,16.8,6844,2
format_1_6898_022_2_24_dl.png,15,6898,2
format_1_6443_028_8_12_dl.png,9.8,6443,8
format_1_6443_055_2_18_dl.png,20,6443,2
format_1_6554_100_1_21_dl.png,32,6554,1
format_1_6730_017_1_1_dl.png,30.5,6730,1
format_1_6844_074_1_28_dl.png,29.9,6844,1
format_1_6319_038_2_8_dl.png,13.6,6319,2
format_1_6350_043_2_21_dl.png,20.1,6350,2
format_1_6374_113_1_3_dl.png,30.8,6374,1
format_1_6317_050_8_5_dl.png,26.2,6317,8
format_1_7851_068_1_6_dl.png,22.7,7851,1
format_1_7851_043_1_18_dl.png,25.2,7851,1
format_1_6118_093_2_12_dl.png,15.8,6118,2
format_1_7715_146_1_17_dl.png,26.3,7715,1
format_1_6415_043_8_23_dl.png,3.8,6415,8
format_1_6751_032_1_2_dl.png,31.8,6751,1
format_1_6554_081_2_16_dl.png,19.4,6554,2
format_1_6736_020_2_28_dl.png,16.6,6736,2
format_1_7718_099_1_19_dl.png,29.7,7718,1
format_1_6366_207_8_19_dl.png,0,6366,8
format_1_6844_003_2_29_dl.png,17.9,6844,2
format_1_7917_023_2_20_dl.png,7.5,7917,2
format_1_6366_152_2_8_dl.png,20,6366,2
format_1_6443_044_2_6_dl.png,21.5,6443,2
format_1_6993_054_2_2_dl.png,10,6993,2
format_1_6993_101_1_2_dl.png,28,6993,1
format_1_6665_085_2_22_dl.png,18.6,6665,2
format_1_6637_060_2_8_dl.png,20,6637,2
format_1_6751_093_2_5_dl.png,18.8,6751,2
format_1_6844_026_2_19_dl.png,18.8,6844,2
format_1_7766_035_1_21_dl.png,27.2,7766,1
format_1_7917_072_1_2_dl.png,26.7,7917,1
format_1_7718_189_1_5_dl.png,29.1,7718,1
format_1_6415_082_8_6_dl.png,6,6415,8
format_1_6374_078_2_27_dl.png,22.9,6374,2
format_1_6502_026_8_20_dl.png,0,6502,8
format_1_6665_040_1_17_dl.png,31.6,6665,1
format_1_6415_013_1_13_dl.png,32.5,6415,1
format_1_6319_035_8_16_dl.png,1.2,6319,8
format_1_6814_096_2_23_dl.png,17.8,6814,2
format_1_7796_047_1_13_dl.png,31,7796,1
format_1_6120_061_1_12_dl.png,26.3,6120,1
format_1_7765_168_2_25_dl.png,20.8,7765,2
format_1_6366_187_2_27_dl.png,22.9,6366,2
format_1_6844_073_1_11_dl.png,28.7,6844,1
format_1_7765_195_1_10_dl.png,32.8,7765,1
format_1_7718_195_2_24_dl.png,22.5,7718,2
format_1_7766_094_8_28_dl.png,0,7766,8
format_1_6416_018_1_1_dl.png,29.9,6416,1
format_1_7786_039_1_27_dl.png,31,7786,1
format_1_7718_097_2_25_dl.png,20.8,7718,2
format_1_6751_052_2_19_dl.png,19.5,6751,2
format_1_6814_044_1_17_dl.png,31.1,6814,1
format_1_6350_106_2_6_dl.png,17.7,6350,2
format_1_7796_012_2_23_dl.png,19.2,7796,2
format_1_7851_020_2_26_dl.png,13.3,7851,2
format_1_7765_167_2_2_dl.png,21.1,7765,2
format_1_6771_071_1_11_dl.png,30,6771,1
format_1_6730_059_2_15_dl.png,19.2,6730,2
format_1_6736_036_1_16_dl.png,29.8,6736,1
format_1_6771_055_1_26_dl.png,26,6771,1
format_1_6502_053_2_22_dl.png,17.1,6502,2
format_1_7012_204_1_21_dl.png,23.8,7012,1
format_1_6554_039_2_6_dl.png,20.5,6554,2
format_1_7766_055_2_13_dl.png,17.5,7766,2
format_1_6416_013_8_17_dl.png,3.5,6416,8
format_1_6425_098_1_26_dl.png,32.5,6425,1
format_1_7917_012_2_5_dl.png,5,7917,2
format_1_7766_099_8_25_dl.png,7.8,7766,8
format_1_7851_041_1_5_dl.png,24.8,7851,1
format_1_6898_065_2_12_dl.png,13.2,6898,2
format_1_7769_079_1_22_dl.png,32,7769,1
format_1_6577_096_1_9_dl.png,26.8,6577,1
format_1_6118_052_8_22_dl.png,1.5,6118,8
format_1_6577_009_1_4_dl.png,29.3,6577,1
format_1_7769_037_1_15_dl.png,31.1,7769,1
format_1_6993_095_8_19_dl.png,0.6,6993,8
format_1_6350_052_1_29_dl.png,30.9,6350,1
format_1_6883_071_2_23_dl.png,18.3,6883,2
format_1_6322_086_2_11_dl.png,21.5,6322,2
format_1_6425_026_2_13_dl.png,21.2,6425,2
format_1_6751_077_8_13_dl.png,5.9,6751,8
format_1_7769_063_1_2_dl.png,32.3,7769,1
format_1_6993_095_2_23_dl.png,13.9,6993,2
format_1_6814_099_8_29_dl.png,16.1,6814,8
format_1_7294_137_2_4_dl.png,19.6,7294,2
format_1_6736_108_8_25_dl.png,0,6736,8
format_1_7917_041_2_26_dl.png,2.5,7917,2
format_1_7917_055_2_3_dl.png,7.5,7917,2
format_1_6416_078_1_19_dl.png,23.1,6416,1
format_1_6460_059_2_27_dl.png,21.9,6460,2
format_1_6730_101_1_7_dl.png,30.6,6730,1
format_1_7715_182_2_7_dl.png,17.6,7715,2
format_1_7796_040_2_5_dl.png,18.9,7796,2
format_1_6366_188_1_25_dl.png,32.1,6366,1
format_1_7917_019_1_25_dl.png,21.5,7917,1
format_1_6502_069_2_14_dl.png,19.2,6502,2
format_1_7012_186_2_16_dl.png,5.2,7012,2
format_1_6443_035_2_25_dl.png,21.9,6443,2
format_1_6554_093_2_5_dl.png,21.7,6554,2
format_1_6350_027_2_28_dl.png,16.5,6350,2
format_1_6319_056_1_4_dl.png,29,6319,1
format_1_6554_058_8_8_dl.png,3.3,6554,8
format_1_6751_130_1_20_dl.png,29.4,6751,1
format_1_6366_206_8_16_dl.png,0,6366,8
format_1_6993_100_8_20_dl.png,5.2,6993,8
format_1_6416_066_1_19_dl.png,30.1,6416,1
format_1_6898_070_1_13_dl.png,24.4,6898,1
format_1_6416_120_8_15_dl.png,33.3,6416,8
format_1_6993_040_2_9_dl.png,18,6993,2
format_1_6416_049_2_14_dl.png,20.8,6416,2
format_1_6637_095_2_26_dl.png,21.5,6637,2
format_1_6428_078_1_12_dl.png,29,6428,1
format_1_6317_024_2_29_dl.png,16,6317,2
format_1_6425_042_1_20_dl.png,29.9,6425,1
format_1_7851_055_2_18_dl.png,15.8,7851,2
format_1_6554_051_8_17_dl.png,1.2,6554,8
format_1_6415_086_8_13_dl.png,1.5,6415,8
format_1_6425_037_2_23_dl.png,21.6,6425,2
format_1_7294_109_2_11_dl.png,19.2,7294,2
format_1_6993_046_2_26_dl.png,12,6993,2
format_1_6374_061_1_6_dl.png,31.8,6374,1
format_1_6460_002_8_11_dl.png,8.6,6460,8
format_1_6898_079_2_2_dl.png,14.2,6898,2
format_1_6443_025_8_23_dl.png,17.3,6443,8
format_1_7796_031_1_11_dl.png,32.6,7796,1
format_1_6814_077_2_13_dl.png,16.7,6814,2
format_1_6416_107_8_9_dl.png,18,6416,8
format_1_6447_014_1_3_dl.png,26.8,6447,1
format_1_7765_233_2_29_dl.png,20.6,7765,2
format_1_6883_012_1_22_dl.png,30.2,6883,1
format_1_7718_147_1_25_dl.png,29.7,7718,1
format_1_6120_092_1_27_dl.png,29.8,6120,1
format_1_7917_033_2_29_dl.png,2,7917,2
format_1_6322_088_1_4_dl.png,31,6322,1
format_1_7851_059_2_22_dl.png,14.6,7851,2
format_1_7012_150_1_13_dl.png,26.2,7012,1
format_1_6120_055_8_2_dl.png,5.8,6120,8
format_1_7294_107_2_11_dl.png,18,7294,2
format_1_6428_025_8_29_dl.png,5,6428,8
format_1_6883_052_8_7_dl.png,2.7,6883,8
format_1_7294_101_2_13_dl.png,20.7,7294,2
format_1_6319_025_8_6_dl.png,0,6319,8
format_1_6425_020_1_26_dl.png,30.2,6425,1
format_1_6460_093_2_1_dl.png,19.2,6460,2
format_1_7766_053_2_4_dl.png,18.1,7766,2
format_1_6730_074_2_23_dl.png,19.3,6730,2
format_1_6730_017_8_14_dl.png,4.5,6730,8
format_1_7851_074_2_19_dl.png,14.2,7851,2
format_1_6898_097_8_6_dl.png,2.9,6898,8
format_1_7294_133_2_1_dl.png,18,7294,2
format_1_7769_052_1_25_dl.png,31.3,7769,1
format_1_6502_085_1_15_dl.png,29.7,6502,1
format_1_6610_021_8_21_dl.png,28,6610,8
format_1_6883_073_1_7_dl.png,27,6883,1
format_1_7294_102_1_13_dl.png,34.7,7294,1
format_1_7028_076_8_3_dl.png,9.9,7028,8
format_1_6443_041_2_12_dl.png,22.5,6443,2
format_1_6447_014_1_6_dl.png,29.1,6447,1
format_1_7294_109_1_11_dl.png,30.3,7294,1
format_1_6415_025_2_13_dl.png,21.8,6415,2
format_1_6502_066_1_30_dl.png,30.4,6502,1
format_1_6554_103_1_18_dl.png,31.5,6554,1
format_1_6730_059_1_1_dl.png,30,6730,1
format_1_7769_041_1_30_dl.png,31.5,7769,1
format_1_6898_101_2_12_dl.png,13.7,6898,2
format_1_6993_084_8_23_dl.png,35.1,6993,8
format_1_6415_012_2_25_dl.png,21.5,6415,2
format_1_7715_198_1_25_dl.png,29.6,7715,1
format_1_6460_026_2_27_dl.png,22,6460,2
format_1_7851_009_1_9_dl.png,27.6,7851,1
format_1_6844_021_2_26_dl.png,18.1,6844,2
format_1_7786_033_2_4_dl.png,18.6,7786,2
format_1_7718_116_2_24_dl.png,20,7718,2
format_1_6443_021_2_4_dl.png,20,6443,2
format_1_7718_123_2_6_dl.png,21.9,7718,2
format_1_7917_054_1_6_dl.png,24.9,7917,1
format_1_6898_014_1_5_dl.png,27.8,6898,1
format_1_6502_077_1_26_dl.png,33.4,6502,1
format_1_6814_045_2_8_dl.png,18,6814,2
format_1_7786_070_2_17_dl.png,17.4,7786,2
format_1_6350_067_1_16_dl.png,32.6,6350,1
format_1_6898_043_8_28_dl.png,0.1,6898,8
format_1_6883_070_8_5_dl.png,5,6883,8
format_1_6751_040_1_9_dl.png,32.5,6751,1
format_1_6554_058_2_23_dl.png,21,6554,2
format_1_6118_064_2_23_dl.png,21.7,6118,2
format_1_6322_020_1_22_dl.png,30.3,6322,1
format_1_6350_069_1_12_dl.png,30.9,6350,1
format_1_6416_110_8_3_dl.png,3.1,6416,8
format_1_7766_055_1_13_dl.png,31.7,7766,1
format_1_6898_014_2_16_dl.png,19.6,6898,2
format_1_7786_033_2_28_dl.png,17.5,7786,2
format_1_6751_074_8_11_dl.png,4.6,6751,8
format_1_6374_097_2_25_dl.png,21.5,6374,2
format_1_6322_074_1_28_dl.png,31.7,6322,1
format_1_6447_060_2_27_dl.png,17.2,6447,2
format_1_6502_036_2_4_dl.png,18.9,6502,2
format_1_6366_158_2_24_dl.png,22,6366,2
format_1_6898_071_8_4_dl.png,2.3,6898,8
format_1_6447_020_2_8_dl.png,20.4,6447,2
format_1_7917_072_1_13_dl.png,26,7917,1
format_1_6771_046_2_21_dl.png,19,6771,2
format_1_6319_047_8_19_dl.png,0,6319,8
format_1_6844_046_2_11_dl.png,17.9,6844,2
format_1_6322_068_2_20_dl.png,18.8,6322,2
format_1_6425_099_2_16_dl.png,22.7,6425,2
format_1_6883_071_1_30_dl.png,30.7,6883,1
format_1_6416_031_8_25_dl.png,21,6416,8
format_1_7796_026_1_7_dl.png,28.8,7796,1
format_1_6366_133_1_26_dl.png,30.5,6366,1
format_1_6120_080_1_2_dl.png,26.5,6120,1
format_1_6993_057_8_5_dl.png,16,6993,8
format_1_6844_022_2_4_dl.png,19.1,6844,2
format_1_7796_061_1_10_dl.png,27.3,7796,1
format_1_7786_077_2_12_dl.png,18.1,7786,2
format_1_6502_030_8_20_dl.png,0,6502,8
format_1_6554_051_2_30_dl.png,20.7,6554,2
format_1_6844_041_8_15_dl.png,13.8,6844,8
format_1_7294_149_8_3_dl.png,8.6,7294,8
format_1_6771_067_8_12_dl.png,2,6771,8
format_1_6577_102_1_11_dl.png,31.3,6577,1
format_1_6120_006_1_10_dl.png,30.5,6120,1
format_1_6443_090_8_26_dl.png,10,6443,8
format_1_7012_160_1_14_dl.png,29.7,7012,1
format_1_7715_150_2_22_dl.png,18.4,7715,2
format_1_6814_097_1_16_dl.png,31.5,6814,1
format_1_6319_106_2_4_dl.png,17.5,6319,2
format_1_6844_035_2_8_dl.png,16.9,6844,2
format_1_7769_043_2_28_dl.png,19.6,7769,2
format_1_6814_074_8_29_dl.png,59.6,6814,8
format_1_6730_096_8_27_dl.png,2.3,6730,8
format_1_6319_087_2_27_dl.png,21,6319,2
format_1_6366_170_2_13_dl.png,20.1,6366,2
format_1_6736_061_8_19_dl.png,8.9,6736,8
format_1_6993_042_2_21_dl.png,16,6993,2
format_1_6665_034_8_13_dl.png,0,6665,8
format_1_7012_165_2_19_dl.png,13.1,7012,2
format_1_6730_092_2_21_dl.png,20.5,6730,2
format_1_6366_190_1_31_dl.png,27.8,6366,1
format_1_6730_031_2_17_dl.png,22.3,6730,2
format_1_6319_076_8_27_dl.png,0.4,6319,8
format_1_7769_013_1_5_dl.png,32.1,7769,1
format_1_6898_076_2_13_dl.png,15.9,6898,2
format_1_6898_005_2_29_dl.png,14.4,6898,2
format_1_6319_066_1_25_dl.png,32,6319,1
format_1_6416_009_1_28_dl.png,33.1,6416,1
format_1_7769_047_1_10_dl.png,28.3,7769,1
format_1_7012_124_2_26_dl.png,8,7012,2
format_1_6993_068_1_7_dl.png,25.1,6993,1
format_1_7294_110_8_26_dl.png,0.1,7294,8
format_1_7917_019_8_6_dl.png,4.6,7917,8
format_1_6322_084_1_14_dl.png,29.3,6322,1
format_1_7851_041_1_17_dl.png,24,7851,1
format_1_6322_074_8_24_dl.png,0,6322,8
format_1_6898_082_8_29_dl.png,0.4,6898,8
format_1_7715_203_2_7_dl.png,19.5,7715,2
format_1_6416_015_8_24_dl.png,21.2,6416,8
format_1_6350_042_1_4_dl.png,29.2,6350,1
format_1_6447_034_2_19_dl.png,17.8,6447,2
format_1_7765_204_8_13_dl.png,1.2,7765,8
format_1_6447_064_1_15_dl.png,29.2,6447,1
format_1_6844_029_1_25_dl.png,31.2,6844,1
format_1_6993_050_1_7_dl.png,26,6993,1
format_1_7715_195_1_10_dl.png,31.6,7715,1
format_1_7796_089_2_1_dl.png,21.5,7796,2
format_1_7786_069_1_14_dl.png,30.6,7786,1
format_1_7766_065_2_11_dl.png,15.8,7766,2
format_1_6317_040_1_1_dl.png,29.2,6317,1
format_1_7294_134_2_24_dl.png,20.7,7294,2
format_1_7028_068_1_7_dl.png,27,7028,1
format_1_6730_035_8_29_dl.png,1,6730,8
format_1_6577_004_2_23_dl.png,21.1,6577,2
format_1_6366_185_8_4_dl.png,0,6366,8
format_1_6428_054_1_23_dl.png,28.3,6428,1
format_1_7294_164_1_13_dl.png,33.9,7294,1
format_1_7766_010_2_17_dl.png,20.4,7766,2
format_1_6502_013_1_20_dl.png,31,6502,1
format_1_6771_033_1_31_dl.png,30,6771,1
format_1_7718_127_2_6_dl.png,20.7,7718,2
format_1_6751_058_2_13_dl.png,17.5,6751,2
format_1_7786_056_8_25_dl.png,3.7,7786,8
format_1_6751_115_1_17_dl.png,33.5,6751,1
format_1_6814_063_1_9_dl.png,31.3,6814,1
format_1_6415_038_2_27_dl.png,22,6415,2
